pin,scan_date,verify_mode,io_mode,work_code
11630,"2023-06-05 06:38:40",0,0,0
12804,"2023-06-05 06:39:08",0,0,0
102497,"2023-06-05 06:49:29",0,0,0
11818,"2023-06-05 06:55:09",0,0,0
11918,"2023-06-05 06:55:46",0,0,0
11181,"2023-06-05 06:56:32",0,0,0
8936,"2023-06-05 07:10:39",0,0,0
8936,"2023-06-05 07:10:42",0,0,0
12837,"2023-06-05 07:17:37",0,0,0
8944,"2023-06-05 07:18:23",0,0,0
8944,"2023-06-05 07:18:26",0,0,0
12380,"2023-06-05 07:20:55",0,0,0
11745,"2023-06-05 07:21:41",0,0,0
11745,"2023-06-05 07:21:43",0,0,0
12362,"2023-06-05 07:22:04",0,0,0
11098,"2023-06-05 07:24:13",0,0,0
11098,"2023-06-05 07:24:15",0,0,0
11098,"2023-06-05 07:24:18",0,0,0
11048,"2023-06-05 07:26:27",0,0,0
12843,"2023-06-05 07:30:22",0,0,0
2731,"2023-06-05 07:39:16",0,0,0
12536,"2023-06-05 07:39:38",0,0,0
11672,"2023-06-05 07:40:25",0,0,0
112090,"2023-06-05 07:50:44",0,0,0
6628,"2023-06-05 08:09:30",0,0,0
9549,"2023-06-05 08:13:47",0,0,0
9549,"2023-06-05 08:13:49",0,0,0
12379,"2023-06-05 08:17:52",0,0,0
9370,"2023-06-05 08:18:31",0,0,0
112073,"2023-06-05 08:26:34",0,2,0
12426,"2023-06-05 08:29:20",0,0,0
12249,"2023-06-05 08:34:28",0,0,0
19295,"2023-06-05 08:48:24",0,0,0
12536,"2023-06-05 08:53:14",0,0,0
9136,"2023-06-05 08:57:23",0,0,0
18761,"2023-06-05 08:58:57",0,0,0
12672,"2023-06-05 09:00:02",0,0,0
10563,"2023-06-05 09:06:44",0,0,0
10563,"2023-06-05 09:06:51",0,0,0
11672,"2023-06-05 12:13:57",0,0,0
12426,"2023-06-05 12:33:02",0,0,0
71105,"2023-06-05 12:46:21",0,0,0
12249,"2023-06-05 13:09:12",0,0,0
71805,"2023-06-05 13:40:37",0,0,0
71822,"2023-06-05 13:45:58",0,0,0
71822,"2023-06-05 13:46:01",0,0,0
12604,"2023-06-05 13:50:54",0,0,0
12379,"2023-06-05 14:13:50",0,2,0
11630,"2023-06-05 14:33:34",0,2,0
11630,"2023-06-05 14:33:42",0,2,0
12804,"2023-06-05 14:35:06",0,1,0
12804,"2023-06-05 14:35:08",0,1,0
18761,"2023-06-05 14:43:40",0,1,0
19295,"2023-06-05 14:43:42",0,1,0
686,"2023-06-05 15:17:53",0,0,0
686,"2023-06-05 15:17:56",0,0,0
12672,"2023-06-05 15:41:11",0,0,0
11615,"2023-06-05 15:42:24",0,0,0
11615,"2023-06-05 15:42:27",0,0,0
11181,"2023-06-05 16:00:30",0,0,0
12837,"2023-06-05 16:01:02",0,0,0
11745,"2023-06-05 16:01:15",0,1,0
11745,"2023-06-05 16:01:18",0,1,0
12362,"2023-06-05 16:01:36",0,0,0
8936,"2023-06-05 16:05:31",0,1,0
8936,"2023-06-05 16:05:33",0,1,0
11098,"2023-06-05 16:08:13",0,1,0
11098,"2023-06-05 16:08:15",0,1,0
11098,"2023-06-05 16:08:18",0,1,0
12380,"2023-06-05 16:08:21",0,1,0
9549,"2023-06-05 16:08:38",0,0,0
9549,"2023-06-05 16:08:40",0,0,0
8944,"2023-06-05 16:10:16",0,1,0
8944,"2023-06-05 16:10:19",0,1,0
3164,"2023-06-05 16:15:30",0,1,0
11048,"2023-06-05 16:29:48",0,0,0
9147,"2023-06-05 16:46:17",0,0,0
10002,"2023-06-05 18:20:57",0,1,0
12399,"2023-06-05 20:03:17",0,0,0
100347,"2023-06-05 20:32:48",0,0,0
11047,"2023-06-05 20:52:51",0,0,0
11047,"2023-06-05 20:52:54",0,0,0
71105,"2023-06-05 21:00:19",0,2,0
71822,"2023-06-05 21:57:20",0,2,0
71822,"2023-06-05 21:57:23",0,2,0
71805,"2023-06-05 22:25:27",0,1,0
12804,"2023-06-06 01:28:45",0,0,0
12804,"2023-06-06 02:56:56",0,0,0
686,"2023-06-06 06:03:35",0,0,0
686,"2023-06-06 06:03:38",0,0,0
11630,"2023-06-06 06:37:09",0,0,0
11630,"2023-06-06 06:37:11",0,0,0
12804,"2023-06-06 06:40:29",0,0,0
112073,"2023-06-06 06:40:34",0,0,0
12936,"2023-06-06 06:56:10",0,0,0
12359,"2023-06-06 06:59:40",0,0,0
8936,"2023-06-06 07:08:46",0,0,0
8936,"2023-06-06 07:08:49",0,0,0
12536,"2023-06-06 07:09:22",0,0,0
12362,"2023-06-06 07:16:05",0,0,0
8944,"2023-06-06 07:17:38",0,0,0
8944,"2023-06-06 07:17:44",0,0,0
11745,"2023-06-06 07:20:28",0,0,0
11745,"2023-06-06 07:20:30",0,0,0
11098,"2023-06-06 07:20:37",0,0,0
11098,"2023-06-06 07:20:39",0,0,0
11098,"2023-06-06 07:20:42",0,0,0
12837,"2023-06-06 07:20:47",0,0,0
9549,"2023-06-06 07:30:59",0,0,0
9549,"2023-06-06 07:31:01",0,0,0
11048,"2023-06-06 07:33:18",0,0,0
5146,"2023-06-06 07:34:05",0,0,0
9370,"2023-06-06 07:51:46",0,0,0
9136,"2023-06-06 08:10:13",0,0,0
12379,"2023-06-06 08:23:32",0,0,0
12426,"2023-06-06 08:24:00",0,0,0
100347,"2023-06-06 08:28:43",0,2,0
10563,"2023-06-06 08:39:36",0,0,0
10563,"2023-06-06 08:39:43",0,0,0
10563,"2023-06-06 08:39:45",0,0,0
12604,"2023-06-06 08:44:24",0,0,0
18761,"2023-06-06 08:54:46",0,0,0
19295,"2023-06-06 08:55:41",0,0,0
9132,"2023-06-06 09:07:09",0,0,0
6628,"2023-06-06 09:19:41",0,0,0
12536,"2023-06-06 09:20:20",0,0,0
12672,"2023-06-06 09:35:49",0,0,0
11672,"2023-06-06 12:23:21",0,0,0
71105,"2023-06-06 12:42:56",0,0,0
12249,"2023-06-06 13:04:01",0,0,0
10571,"2023-06-06 13:10:38",0,0,0
16704,"2023-06-06 13:37:24",0,0,0
18761,"2023-06-06 14:31:05",0,1,0
19295,"2023-06-06 14:31:07",0,1,0
12804,"2023-06-06 14:35:06",0,1,0
6628,"2023-06-06 14:37:40",0,0,0
12672,"2023-06-06 14:48:12",0,0,0
11630,"2023-06-06 14:50:18",0,0,0
12936,"2023-06-06 14:56:07",0,0,0
686,"2023-06-06 15:25:02",0,0,0
686,"2023-06-06 15:25:05",0,0,0
112073,"2023-06-06 15:36:32",0,2,0
11745,"2023-06-06 16:01:36",0,1,0
11745,"2023-06-06 16:01:39",0,1,0
12362,"2023-06-06 16:01:46",0,1,0
11181,"2023-06-06 16:02:07",0,0,0
11098,"2023-06-06 16:05:08",0,1,0
11098,"2023-06-06 16:05:10",0,1,0
11098,"2023-06-06 16:05:13",0,1,0
9549,"2023-06-06 16:09:26",0,0,0
9549,"2023-06-06 16:09:28",0,0,0
8936,"2023-06-06 16:14:13",0,1,0
8936,"2023-06-06 16:14:15",0,1,0
12837,"2023-06-06 16:15:55",0,0,0
12379,"2023-06-06 16:16:55",0,2,0
11615,"2023-06-06 16:17:08",0,2,0
9147,"2023-06-06 16:34:40",0,0,0
8944,"2023-06-06 16:42:25",0,1,0
8944,"2023-06-06 16:42:27",0,1,0
11672,"2023-06-06 16:50:41",0,0,0
12299,"2023-06-06 19:10:50",0,0,0
112090,"2023-06-06 19:46:08",0,0,0
71805,"2023-06-06 20:08:29",0,0,0
12399,"2023-06-06 20:15:56",0,0,0
11047,"2023-06-06 20:56:59",0,0,0
11047,"2023-06-06 20:57:02",0,0,0
71105,"2023-06-06 21:02:30",0,2,0
12299,"2023-06-06 21:26:19",0,0,0
10571,"2023-06-06 22:01:14",0,0,0
686,"2023-06-07 06:10:47",0,0,0
686,"2023-06-07 06:10:49",0,0,0
11351,"2023-06-07 06:27:40",0,0,0
12804,"2023-06-07 06:39:21",0,0,0
12804,"2023-06-07 06:39:24",0,0,0
11181,"2023-06-07 06:42:24",0,0,0
11630,"2023-06-07 06:42:31",0,0,0
11630,"2023-06-07 06:42:34",0,0,0
8936,"2023-06-07 07:07:16",0,0,0
8936,"2023-06-07 07:07:19",0,0,0
12362,"2023-06-07 07:12:06",0,0,0
8944,"2023-06-07 07:17:43",0,0,0
8944,"2023-06-07 07:17:46",0,0,0
12837,"2023-06-07 07:17:51",0,0,0
11745,"2023-06-07 07:21:06",0,0,0
11745,"2023-06-07 07:21:12",0,0,0
11098,"2023-06-07 07:22:35",0,0,0
11098,"2023-06-07 07:22:37",0,0,0
11098,"2023-06-07 07:22:40",0,0,0
110166,"2023-06-07 07:22:55",0,0,0
9549,"2023-06-07 07:30:03",0,0,0
9549,"2023-06-07 07:30:05",0,0,0
12426,"2023-06-07 08:10:30",0,0,0
12672,"2023-06-07 08:13:19",0,0,0
9370,"2023-06-07 08:14:37",0,0,0
11672,"2023-06-07 08:15:12",0,0,0
12379,"2023-06-07 08:16:05",0,0,0
112090,"2023-06-07 08:27:56",0,0,0
10563,"2023-06-07 08:46:57",0,0,0
10563,"2023-06-07 08:47:03",0,0,0
19295,"2023-06-07 08:50:03",0,0,0
12249,"2023-06-07 08:56:52",0,0,0
71805,"2023-06-07 09:03:24",0,1,0
6628,"2023-06-07 09:07:16",0,0,0
18761,"2023-06-07 09:10:00",0,0,0
71105,"2023-06-07 12:49:32",0,0,0
10571,"2023-06-07 13:20:20",0,0,0
71822,"2023-06-07 13:32:49",0,0,0
71822,"2023-06-07 13:32:51",0,0,0
19295,"2023-06-07 13:37:23",0,1,0
18761,"2023-06-07 13:37:25",0,1,0
12936,"2023-06-07 14:06:12",0,0,0
12379,"2023-06-07 14:12:35",0,2,0
9131,"2023-06-07 14:28:52",0,0,0
12804,"2023-06-07 14:35:18",0,1,0
12672,"2023-06-07 14:45:20",0,0,0
12249,"2023-06-07 15:06:20",0,0,0
12536,"2023-06-07 15:16:37",0,0,0
11351,"2023-06-07 15:31:53",0,0,0
11745,"2023-06-07 16:01:02",0,0,0
11745,"2023-06-07 16:01:10",0,1,0
11745,"2023-06-07 16:01:13",0,1,0
12362,"2023-06-07 16:01:22",0,1,0
8936,"2023-06-07 16:03:02",0,1,0
8936,"2023-06-07 16:03:04",0,1,0
12837,"2023-06-07 16:04:01",0,0,0
9549,"2023-06-07 16:04:44",0,0,0
9549,"2023-06-07 16:04:46",0,0,0
11615,"2023-06-07 16:08:38",0,0,0
11098,"2023-06-07 16:11:34",0,1,0
11098,"2023-06-07 16:11:37",0,1,0
11098,"2023-06-07 16:11:39",0,1,0
11181,"2023-06-07 16:24:40",0,0,0
8944,"2023-06-07 16:31:24",0,1,0
8944,"2023-06-07 16:31:27",0,1,0
11672,"2023-06-07 17:31:14",0,0,0
10002,"2023-06-07 19:41:31",0,1,0
12804,"2023-06-07 19:48:30",0,0,0
12804,"2023-06-07 19:48:33",0,0,0
71805,"2023-06-07 20:01:12",0,0,0
112073,"2023-06-07 20:20:57",0,0,0
100347,"2023-06-07 20:30:58",0,0,0
12804,"2023-06-07 20:31:39",0,0,0
10571,"2023-06-07 21:46:46",0,0,0
12936,"2023-06-07 22:01:41",0,0,0
71822,"2023-06-07 22:25:49",0,0,0
686,"2023-06-08 06:16:40",0,0,0
686,"2023-06-08 06:16:42",0,0,0
12804,"2023-06-08 06:42:30",0,0,0
11181,"2023-06-08 06:43:46",0,0,0
2731,"2023-06-08 06:49:05",0,0,0
9136,"2023-06-08 06:51:32",0,0,0
105046,"2023-06-08 06:58:48",0,0,0
8936,"2023-06-08 07:09:13",0,0,0
8936,"2023-06-08 07:09:15",0,0,0
12362,"2023-06-08 07:10:22",0,0,0
12837,"2023-06-08 07:17:02",0,0,0
8944,"2023-06-08 07:18:18",0,0,0
8944,"2023-06-08 07:18:20",0,0,0
11745,"2023-06-08 07:22:09",0,0,0
11745,"2023-06-08 07:22:11",0,0,0
11098,"2023-06-08 07:38:51",0,0,0
11098,"2023-06-08 07:38:53",0,0,0
9549,"2023-06-08 07:43:29",0,0,0
9549,"2023-06-08 07:43:31",0,0,0
9370,"2023-06-08 07:57:05",0,0,0
12536,"2023-06-08 07:59:29",0,0,0
12379,"2023-06-08 08:27:15",0,0,0
112073,"2023-06-08 08:29:07",0,2,0
19295,"2023-06-08 08:49:02",0,0,0
71805,"2023-06-08 08:52:03",0,1,0
100347,"2023-06-08 09:04:26",0,2,0
10563,"2023-06-08 09:14:44",0,0,0
10563,"2023-06-08 09:14:46",0,0,0
10563,"2023-06-08 09:14:48",0,0,0
18761,"2023-06-08 09:36:39",0,0,0
12672,"2023-06-08 09:40:21",0,0,0
12426,"2023-06-08 10:02:48",0,0,0
6628,"2023-06-08 10:26:07",0,0,0
71105,"2023-06-08 12:49:51",0,0,0
10571,"2023-06-08 13:16:26",0,0,0
11672,"2023-06-08 13:27:33",0,0,0
71822,"2023-06-08 13:42:46",0,0,0
19295,"2023-06-08 13:48:21",0,1,0
12379,"2023-06-08 13:50:52",0,2,0
12936,"2023-06-08 13:53:58",0,0,0
12936,"2023-06-08 13:54:00",0,0,0
12804,"2023-06-08 14:34:32",0,1,0
16738,"2023-06-08 14:41:28",0,0,0
12672,"2023-06-08 14:44:40",0,0,0
2731,"2023-06-08 14:44:58",0,0,0
18761,"2023-06-08 15:07:23",0,1,0
686,"2023-06-08 15:21:50",0,0,0
9131,"2023-06-08 15:22:32",0,0,0
11745,"2023-06-08 16:02:16",0,1,0
11181,"2023-06-08 16:02:26",0,1,0
12362,"2023-06-08 16:03:23",0,0,0
12837,"2023-06-08 16:05:34",0,0,0
8944,"2023-06-08 16:06:00",0,1,0
11098,"2023-06-08 16:06:29",0,1,0
11098,"2023-06-08 16:06:31",0,1,0
11098,"2023-06-08 16:06:34",0,1,0
13236,"2023-06-08 16:10:34",0,0,0
8936,"2023-06-08 16:10:46",0,1,0
8936,"2023-06-08 16:10:48",0,1,0
6628,"2023-06-08 16:11:46",0,0,0
11615,"2023-06-08 16:25:40",0,0,0
12536,"2023-06-08 16:44:06",0,0,0
11672,"2023-06-08 17:50:49",0,0,0
10002,"2023-06-08 18:39:38",0,1,0
71105,"2023-06-08 21:12:05",0,2,0
10571,"2023-06-08 21:19:36",0,0,0
12936,"2023-06-08 21:31:13",0,0,0
12537,"2023-06-08 22:07:44",0,0,0
12537,"2023-06-08 22:07:46",0,0,0
12537,"2023-06-08 22:07:49",0,0,0
71822,"2023-06-08 22:09:38",0,0,0
112090,"2023-06-09 05:52:55",0,0,0
686,"2023-06-09 06:14:25",0,0,0
12804,"2023-06-09 06:43:23",0,0,0
11181,"2023-06-09 06:46:47",0,0,0
2731,"2023-06-09 06:50:45",0,0,0
11818,"2023-06-09 06:54:59",0,0,0
11818,"2023-06-09 06:55:02",0,0,0
11818,"2023-06-09 06:55:04",0,0,0
11047,"2023-06-09 07:01:43",0,0,0
11047,"2023-06-09 07:01:46",0,0,0
9136,"2023-06-09 07:04:52",0,0,0
8936,"2023-06-09 07:11:32",0,0,0
8936,"2023-06-09 07:11:35",0,0,0
12362,"2023-06-09 07:17:09",0,0,0
11098,"2023-06-09 07:17:16",0,0,0
11098,"2023-06-09 07:17:19",0,0,0
11098,"2023-06-09 07:17:25",0,0,0
8944,"2023-06-09 07:18:47",0,0,0
8944,"2023-06-09 07:18:49",0,0,0
8944,"2023-06-09 07:18:51",0,0,0
8944,"2023-06-09 07:18:53",0,0,0
12837,"2023-06-09 07:19:35",0,0,0
11745,"2023-06-09 07:23:30",0,0,0
11745,"2023-06-09 07:23:32",0,0,0
9549,"2023-06-09 07:27:22",0,0,0
9549,"2023-06-09 07:27:24",0,0,0
13236,"2023-06-09 07:29:23",0,0,0
9147,"2023-06-09 07:29:56",0,0,0
9370,"2023-06-09 08:01:49",0,0,0
12536,"2023-06-09 08:02:59",0,0,0
12426,"2023-06-09 08:07:42",0,0,0
10002,"2023-06-09 08:14:15",0,0,0
11672,"2023-06-09 08:19:19",0,0,0
12379,"2023-06-09 08:34:56",0,0,0
18761,"2023-06-09 08:39:35",0,0,0
19295,"2023-06-09 08:48:26",0,0,0
12672,"2023-06-09 09:00:54",0,0,0
10563,"2023-06-09 09:05:04",0,0,0
10563,"2023-06-09 09:05:07",0,0,0
11615,"2023-06-09 10:12:27",0,0,0
11630,"2023-06-09 11:25:45",0,0,0
11630,"2023-06-09 11:25:48",0,0,0
16704,"2023-06-09 12:13:22",0,0,0
11672,"2023-06-09 12:31:05",0,0,0
71105,"2023-06-09 12:52:02",0,0,0
11980,"2023-06-09 13:06:41",0,0,0
10571,"2023-06-09 13:08:13",0,0,0
35306,"2023-06-09 13:19:31",0,0,0
35306,"2023-06-09 13:19:33",0,0,0
12936,"2023-06-09 13:56:56",0,0,0
12804,"2023-06-09 14:06:00",0,1,0
18761,"2023-06-09 14:14:29",0,1,0
6628,"2023-06-09 14:37:07",0,0,0
2731,"2023-06-09 14:44:36",0,0,0
686,"2023-06-09 15:13:47",0,0,0
686,"2023-06-09 15:13:49",0,0,0
12672,"2023-06-09 15:22:22",0,0,0
112090,"2023-06-09 15:27:49",0,0,0
11615,"2023-06-09 15:28:15",0,0,0
19295,"2023-06-09 15:30:31",0,1,0
9131,"2023-06-09 15:31:41",0,0,0
11181,"2023-06-09 16:30:33",0,0,0
11745,"2023-06-09 16:31:24",0,1,0
11745,"2023-06-09 16:31:27",0,1,0
12362,"2023-06-09 16:33:05",0,0,0
12837,"2023-06-09 16:35:18",0,0,0
11098,"2023-06-09 16:37:41",0,1,0
11098,"2023-06-09 16:37:44",0,1,0
11098,"2023-06-09 16:37:46",0,1,0
8944,"2023-06-09 16:48:05",0,1,0
8944,"2023-06-09 16:48:07",0,1,0
8944,"2023-06-09 16:48:09",0,1,0
9549,"2023-06-09 16:49:21",0,0,0
8936,"2023-06-09 16:56:15",0,1,0
8936,"2023-06-09 16:56:17",0,1,0
9147,"2023-06-09 17:11:45",0,0,0
10002,"2023-06-09 17:41:28",0,1,0
11672,"2023-06-09 19:41:02",0,0,0
16694,"2023-06-09 20:04:56",0,0,0
71822,"2023-06-09 20:29:28",0,0,0
71822,"2023-06-09 20:29:30",0,0,0
71105,"2023-06-09 20:30:39",0,2,0
112109,"2023-06-09 20:56:44",0,0,0
10571,"2023-06-09 21:32:20",0,0,0
35306,"2023-06-09 22:17:13",0,0,0
100307,"2023-06-09 22:17:57",0,0,0
100307,"2023-06-09 22:17:59",0,0,0
35306,"2023-06-09 22:18:07",0,0,0
16704,"2023-06-09 22:27:14",0,0,0
12804,"2023-06-10 02:20:31",0,0,0
12804,"2023-06-10 03:25:18",0,1,0
12804,"2023-06-10 06:46:23",0,0,0
12845,"2023-06-10 06:47:33",0,0,0
71822,"2023-06-10 08:19:43",0,0,0
71822,"2023-06-10 08:19:45",0,0,0
12299,"2023-06-10 11:59:05",0,0,0
12804,"2023-06-10 12:36:07",0,1,0
112090,"2023-06-10 12:49:19",0,0,0
71105,"2023-06-10 13:01:27",0,0,0
10571,"2023-06-10 13:26:09",0,0,0
100347,"2023-06-10 13:30:02",0,0,0
11932,"2023-06-10 13:38:23",0,0,0
100307,"2023-06-10 13:43:46",0,0,0
11630,"2023-06-10 13:52:28",0,0,0
11630,"2023-06-10 13:52:30",0,0,0
12379,"2023-06-10 14:54:34",0,0,0
12674,"2023-06-10 17:01:18",0,0,0
11672,"2023-06-10 18:03:08",0,0,0
12379,"2023-06-10 19:25:38",0,2,0
112073,"2023-06-10 20:20:56",0,0,0
112073,"2023-06-10 20:21:01",0,0,0
11672,"2023-06-10 20:31:45",0,0,0
71105,"2023-06-10 20:36:42",0,2,0
12936,"2023-06-10 20:38:50",0,0,0
71822,"2023-06-10 20:44:43",0,0,0
71822,"2023-06-10 20:44:46",0,0,0
112090,"2023-06-10 21:36:59",0,0,0
10571,"2023-06-10 21:42:10",0,0,0
100347,"2023-06-10 21:57:31",0,2,0
100307,"2023-06-10 22:19:35",0,0,0
16704,"2023-06-10 22:32:47",0,0,0
71822,"2023-06-11 07:44:19",0,0,0
112073,"2023-06-11 08:51:49",0,2,0
112073,"2023-06-11 08:53:45",0,2,0
12536,"2023-06-11 08:58:59",0,0,0
100347,"2023-06-11 13:38:54",0,0,0
2731,"2023-06-11 13:48:14",0,0,0
12536,"2023-06-11 14:10:09",0,0,0
12804,"2023-06-11 16:36:14",0,0,0
12804,"2023-06-11 18:08:08",0,1,0
112090,"2023-06-11 19:48:46",0,0,0
11630,"2023-06-11 20:03:39",0,0,0
100307,"2023-06-11 20:40:03",0,0,0
100307,"2023-06-11 20:40:06",0,0,0
12936,"2023-06-11 20:43:17",0,0,0
2731,"2023-06-11 21:40:27",0,0,0
100347,"2023-06-11 21:57:10",0,2,0
12804,"2023-06-12 04:25:13",0,0,0
12804,"2023-06-12 05:38:47",0,1,0
12804,"2023-06-12 06:13:21",0,0,0
10571,"2023-06-12 06:54:26",0,0,0
116198,"2023-06-12 06:56:14",0,0,0
11071,"2023-06-12 07:06:40",0,0,0
11071,"2023-06-12 07:06:47",0,0,0
11073,"2023-06-12 07:08:17",0,0,0
11073,"2023-06-12 07:08:19",0,0,0
11098,"2023-06-12 07:11:22",0,0,0
11098,"2023-06-12 07:11:24",0,0,0
11098,"2023-06-12 07:11:27",0,0,0
8936,"2023-06-12 07:14:31",0,0,0
8936,"2023-06-12 07:14:33",0,0,0
8944,"2023-06-12 07:14:49",0,0,0
8944,"2023-06-12 07:14:52",0,0,0
12362,"2023-06-12 07:17:45",0,0,0
12837,"2023-06-12 07:22:14",0,0,0
60544,"2023-06-12 07:22:31",0,0,0
11745,"2023-06-12 07:22:54",0,0,0
11745,"2023-06-12 07:23:00",0,0,0
11630,"2023-06-12 07:31:49",0,0,0
11630,"2023-06-12 07:31:51",0,0,0
100307,"2023-06-12 07:51:19",0,0,0
9549,"2023-06-12 07:57:09",0,0,0
9549,"2023-06-12 07:57:11",0,0,0
12379,"2023-06-12 08:00:13",0,0,0
112090,"2023-06-12 08:05:31",0,0,0
6628,"2023-06-12 08:12:42",0,0,0
9370,"2023-06-12 08:18:19",0,0,0
12426,"2023-06-12 08:21:04",0,0,0
12672,"2023-06-12 08:44:23",0,0,0
19295,"2023-06-12 09:00:29",0,0,0
18761,"2023-06-12 09:06:18",0,0,0
12249,"2023-06-12 09:07:41",0,0,0
10563,"2023-06-12 09:10:37",0,0,0
10563,"2023-06-12 09:10:43",0,0,0
11378,"2023-06-12 09:11:58",0,0,0
9136,"2023-06-12 09:22:14",0,0,0
12536,"2023-06-12 09:29:11",0,0,0
11615,"2023-06-12 10:56:09",0,0,0
6628,"2023-06-12 12:11:09",0,0,0
71106,"2023-06-12 12:47:02",0,0,0
11672,"2023-06-12 13:06:05",0,0,0
12249,"2023-06-12 13:09:02",0,0,0
100347,"2023-06-12 13:38:15",0,0,0
112073,"2023-06-12 13:38:48",0,0,0
112073,"2023-06-12 13:38:52",0,0,0
71805,"2023-06-12 13:46:11",0,0,0
16704,"2023-06-12 13:46:30",0,0,0
2731,"2023-06-12 13:47:45",0,0,0
71822,"2023-06-12 13:50:44",0,0,0
71822,"2023-06-12 13:50:47",0,0,0
19295,"2023-06-12 14:00:45",0,1,0
11071,"2023-06-12 14:34:34",0,0,0
12804,"2023-06-12 14:35:34",0,1,0
12672,"2023-06-12 14:42:13",0,0,0
12536,"2023-06-12 14:43:30",0,0,0
10571,"2023-06-12 14:48:33",0,0,0
9133,"2023-06-12 15:05:44",0,0,0
18761,"2023-06-12 15:47:26",0,1,0
