pin,scan_date,verify_mode,io_mode,work_code
12362,"2023-07-10 16:00:05",0,0,0
8944,"2023-07-10 16:01:41",0,1,0
8944,"2023-07-10 16:01:53",0,1,0
11098,"2023-07-10 16:07:50",0,1,0
11098,"2023-07-10 16:07:52",0,1,0
11098,"2023-07-10 16:07:55",0,1,0
9549,"2023-07-10 16:16:33",0,0,0
9549,"2023-07-10 16:16:35",0,0,0
8936,"2023-07-10 16:18:37",0,1,0
8936,"2023-07-10 16:18:40",0,1,0
112109,"2023-07-10 16:31:37",0,2,0
11181,"2023-07-10 17:09:26",0,0,0
11672,"2023-07-10 17:16:27",0,0,0
11053,"2023-07-10 17:46:41",0,0,0
10002,"2023-07-10 18:13:12",0,1,0
71822,"2023-07-10 20:33:20",0,0,0
71105,"2023-07-10 21:01:43",0,2,0
10571,"2023-07-10 21:55:57",0,0,0
100347,"2023-07-10 22:16:35",0,2,0
686,"2023-07-11 06:19:02",0,0,0
686,"2023-07-11 06:19:04",0,0,0
112091,"2023-07-11 06:36:24",0,0,0
12804,"2023-07-11 06:42:08",0,0,0
11181,"2023-07-11 06:48:50",0,0,0
16703,"2023-07-11 06:53:31",0,0,0
10554,"2023-07-11 06:54:34",0,0,0
12536,"2023-07-11 07:01:34",0,0,0
8944,"2023-07-11 07:03:45",0,0,0
8944,"2023-07-11 07:03:48",0,0,0
8936,"2023-07-11 07:13:28",0,0,0
8936,"2023-07-11 07:13:30",0,0,0
12362,"2023-07-11 07:18:47",0,0,0
110166,"2023-07-11 07:19:23",0,0,0
11745,"2023-07-11 07:20:07",0,0,0
11745,"2023-07-11 07:20:14",0,0,0
11745,"2023-07-11 07:20:17",0,0,0
11098,"2023-07-11 07:27:36",0,0,0
11098,"2023-07-11 07:27:39",0,0,0
11098,"2023-07-11 07:27:41",0,0,0
16738,"2023-07-11 07:40:11",0,0,0
9549,"2023-07-11 07:42:41",0,0,0
9549,"2023-07-11 07:42:43",0,0,0
9370,"2023-07-11 07:57:40",0,0,0
9136,"2023-07-11 08:07:18",0,0,0
71822,"2023-07-11 08:27:53",0,0,0
12379,"2023-07-11 08:33:44",0,0,0
11615,"2023-07-11 08:41:54",0,0,0
19295,"2023-07-11 08:46:10",0,0,0
12674,"2023-07-11 08:51:44",0,0,0
12249,"2023-07-11 08:57:51",0,0,0
12536,"2023-07-11 08:58:08",0,0,0
10563,"2023-07-11 09:02:32",0,0,0
10563,"2023-07-11 09:02:38",0,0,0
10563,"2023-07-11 09:02:40",0,0,0
18761,"2023-07-11 09:15:27",0,0,0
12672,"2023-07-11 09:49:00",0,0,0
6628,"2023-07-11 10:32:22",0,0,0
12249,"2023-07-11 12:37:30",0,0,0
11672,"2023-07-11 12:38:40",0,0,0
71105,"2023-07-11 12:40:13",0,0,0
9131,"2023-07-11 12:56:04",0,0,0
19295,"2023-07-11 13:30:56",0,1,0
18761,"2023-07-11 13:30:59",0,1,0
112073,"2023-07-11 13:39:38",0,2,0
112073,"2023-07-11 13:39:41",0,2,0
12604,"2023-07-11 13:45:39",0,0,0
12936,"2023-07-11 13:54:34",0,0,0
100347,"2023-07-11 13:54:42",0,0,0
11047,"2023-07-11 14:04:37",0,0,0
12379,"2023-07-11 14:27:52",0,0,0
12379,"2023-07-11 14:27:59",0,2,0
12672,"2023-07-11 14:31:22",0,0,0
12804,"2023-07-11 14:34:47",0,1,0
12537,"2023-07-11 14:44:45",0,0,0
12537,"2023-07-11 14:44:48",0,0,0
112091,"2023-07-11 15:02:32",0,0,0
6628,"2023-07-11 15:03:37",0,0,0
12537,"2023-07-11 15:11:21",0,0,0
686,"2023-07-11 15:49:01",0,0,0
686,"2023-07-11 15:49:03",0,0,0
12362,"2023-07-11 16:00:26",0,0,0
11745,"2023-07-11 16:00:41",0,1,0
11745,"2023-07-11 16:00:44",0,1,0
110166,"2023-07-11 16:05:23",0,0,0
9549,"2023-07-11 16:08:52",0,0,0
9549,"2023-07-11 16:08:54",0,0,0
11098,"2023-07-11 16:10:53",0,1,0
11098,"2023-07-11 16:10:55",0,1,0
11098,"2023-07-11 16:10:58",0,1,0
8936,"2023-07-11 16:13:03",0,1,0
8936,"2023-07-11 16:13:06",0,1,0
8944,"2023-07-11 16:17:44",0,1,0
8944,"2023-07-11 16:17:46",0,1,0
12536,"2023-07-11 16:37:34",0,0,0
11181,"2023-07-11 17:30:14",0,0,0
11057,"2023-07-11 17:33:10",0,0,0
11057,"2023-07-11 17:33:12",0,0,0
11672,"2023-07-11 18:09:26",0,0,0
10002,"2023-07-11 19:37:46",0,1,0
2731,"2023-07-11 20:45:08",0,0,0
71105,"2023-07-11 21:00:28",0,2,0
9124,"2023-07-11 21:38:09",0,0,0
12936,"2023-07-11 21:39:27",0,0,0
112073,"2023-07-11 21:56:26",0,2,0
100347,"2023-07-11 22:11:01",0,2,0
12804,"2023-07-12 01:24:51",0,0,0
12804,"2023-07-12 02:39:26",0,1,0
112090,"2023-07-12 05:53:39",0,0,0
686,"2023-07-12 06:11:00",0,0,0
9124,"2023-07-12 06:25:47",0,0,0
12804,"2023-07-12 06:41:47",0,0,0
116198,"2023-07-12 06:48:34",0,0,0
11181,"2023-07-12 06:51:42",0,0,0
100530,"2023-07-12 06:56:35",0,0,0
16694,"2023-07-12 06:58:09",0,0,0
12936,"2023-07-12 07:02:02",0,0,0
11098,"2023-07-12 07:08:55",0,0,0
11098,"2023-07-12 07:08:58",0,0,0
8944,"2023-07-12 07:09:06",0,0,0
8944,"2023-07-12 07:09:08",0,0,0
6145,"2023-07-12 07:14:07",0,0,0
12362,"2023-07-12 07:19:17",0,0,0
8936,"2023-07-12 07:21:10",0,0,0
8936,"2023-07-12 07:21:12",0,0,0
110166,"2023-07-12 07:21:34",0,0,0
11745,"2023-07-12 07:21:43",0,0,0
11745,"2023-07-12 07:21:46",0,0,0
10566,"2023-07-12 07:34:38",0,0,0
2731,"2023-07-12 07:38:25",0,0,0
9549,"2023-07-12 07:38:31",0,0,0
9549,"2023-07-12 07:38:34",0,0,0
6628,"2023-07-12 07:39:11",0,0,0
9370,"2023-07-12 07:56:18",0,0,0
9136,"2023-07-12 08:02:08",0,0,0
10563,"2023-07-12 08:08:27",0,0,0
10563,"2023-07-12 08:08:34",0,0,0
12426,"2023-07-12 08:29:11",0,0,0
19295,"2023-07-12 08:50:49",0,0,0
11672,"2023-07-12 08:53:28",0,0,0
12674,"2023-07-12 08:54:41",0,0,0
12672,"2023-07-12 08:58:15",0,0,0
12249,"2023-07-12 09:03:38",0,0,0
18761,"2023-07-12 09:09:24",0,0,0
11378,"2023-07-12 10:09:03",0,0,0
11615,"2023-07-12 10:31:33",0,0,0
19295,"2023-07-12 13:06:32",0,1,0
10571,"2023-07-12 13:18:05",0,0,0
112091,"2023-07-12 13:20:27",0,0,0
12249,"2023-07-12 13:22:36",0,0,0
18761,"2023-07-12 13:31:28",0,1,0
71258,"2023-07-12 13:38:58",0,0,0
12604,"2023-07-12 13:43:09",0,0,0
71805,"2023-07-12 13:44:46",0,0,0
11672,"2023-07-12 14:06:02",0,0,0
12804,"2023-07-12 14:35:45",0,1,0
9124,"2023-07-12 14:41:08",0,0,0
6628,"2023-07-12 14:52:01",0,0,0
686,"2023-07-12 15:21:23",0,0,0
686,"2023-07-12 15:21:26",0,0,0
12379,"2023-07-12 15:41:50",0,0,0
12672,"2023-07-12 15:50:17",0,0,0
11181,"2023-07-12 16:00:03",0,0,0
11745,"2023-07-12 16:00:55",0,1,0
11745,"2023-07-12 16:00:58",0,1,0
12362,"2023-07-12 16:01:53",0,0,0
112090,"2023-07-12 16:04:25",0,0,0
8944,"2023-07-12 16:06:39",0,1,0
8944,"2023-07-12 16:06:41",0,1,0
110166,"2023-07-12 16:08:47",0,0,0
8936,"2023-07-12 16:15:21",0,1,0
8936,"2023-07-12 16:15:24",0,1,0
11098,"2023-07-12 16:15:27",0,1,0
11098,"2023-07-12 16:15:29",0,1,0
11098,"2023-07-12 16:15:32",0,1,0
6145,"2023-07-12 16:27:37",0,0,0
9549,"2023-07-12 16:33:38",0,0,0
10557,"2023-07-12 16:35:49",0,0,0
10002,"2023-07-12 19:08:00",0,1,0
100347,"2023-07-12 20:31:27",0,0,0
2731,"2023-07-12 20:47:15",0,0,0
112073,"2023-07-12 20:47:30",0,0,0
112073,"2023-07-12 20:47:32",0,0,0
10571,"2023-07-12 21:37:56",0,0,0
71805,"2023-07-12 21:43:15",0,1,0
112090,"2023-07-13 05:56:22",0,0,0
686,"2023-07-13 06:14:10",0,0,0
11630,"2023-07-13 06:23:24",0,0,0
11630,"2023-07-13 06:23:27",0,0,0
12804,"2023-07-13 06:38:11",0,0,0
112099,"2023-07-13 06:46:25",0,0,0
9124,"2023-07-13 06:50:09",0,0,0
11918,"2023-07-13 06:50:32",0,0,0
11918,"2023-07-13 06:50:35",0,0,0
11181,"2023-07-13 06:52:56",0,0,0
12936,"2023-07-13 07:03:03",0,0,0
8944,"2023-07-13 07:06:55",0,0,0
8944,"2023-07-13 07:06:57",0,0,0
8936,"2023-07-13 07:15:21",0,0,0
8936,"2023-07-13 07:15:23",0,0,0
12362,"2023-07-13 07:16:05",0,0,0
11098,"2023-07-13 07:20:47",0,0,0
11098,"2023-07-13 07:20:49",0,0,0
11098,"2023-07-13 07:20:52",0,0,0
110166,"2023-07-13 07:21:30",0,0,0
11978,"2023-07-13 07:21:45",0,0,0
11978,"2023-07-13 07:21:47",0,0,0
11745,"2023-07-13 07:23:43",0,0,0
11745,"2023-07-13 07:23:45",0,0,0
112073,"2023-07-13 07:38:10",0,2,0
112073,"2023-07-13 07:38:13",0,2,0
9549,"2023-07-13 07:44:15",0,0,0
9549,"2023-07-13 07:44:17",0,0,0
2731,"2023-07-13 07:45:39",0,0,0
12536,"2023-07-13 07:53:42",0,0,0
9136,"2023-07-13 07:59:17",0,0,0
12379,"2023-07-13 08:06:11",0,0,0
10002,"2023-07-13 08:13:15",0,0,0
100347,"2023-07-13 08:33:55",0,2,0
11378,"2023-07-13 08:39:51",0,0,0
19295,"2023-07-13 08:46:36",0,0,0
10563,"2023-07-13 08:55:16",0,0,0
10563,"2023-07-13 08:55:23",0,0,0
9370,"2023-07-13 09:10:45",0,0,0
18761,"2023-07-13 09:13:21",0,0,0
12672,"2023-07-13 09:53:47",0,0,0
6628,"2023-07-13 10:49:31",0,0,0
10571,"2023-07-13 12:38:55",0,0,0
19295,"2023-07-13 12:42:55",0,1,0
11953,"2023-07-13 13:26:24",0,0,0
71805,"2023-07-13 13:40:00",0,0,0
11672,"2023-07-13 13:45:39",0,0,0
71822,"2023-07-13 13:49:36",0,0,0
6628,"2023-07-13 14:02:03",0,0,0
12672,"2023-07-13 14:32:36",0,0,0
12804,"2023-07-13 14:36:05",0,1,0
12804,"2023-07-13 14:36:07",0,1,0
112090,"2023-07-13 15:07:43",0,0,0
12379,"2023-07-13 15:21:49",0,2,0
12936,"2023-07-13 15:35:28",0,0,0
11745,"2023-07-13 16:00:49",0,1,0
11745,"2023-07-13 16:00:51",0,1,0
12362,"2023-07-13 16:01:08",0,0,0
8944,"2023-07-13 16:01:28",0,1,0
8944,"2023-07-13 16:01:30",0,1,0
8936,"2023-07-13 16:09:23",0,1,0
8936,"2023-07-13 16:09:25",0,1,0
11098,"2023-07-13 16:10:07",0,1,0
11098,"2023-07-13 16:10:10",0,1,0
11098,"2023-07-13 16:10:12",0,1,0
12536,"2023-07-13 16:14:16",0,0,0
11615,"2023-07-13 16:16:17",0,0,0
9549,"2023-07-13 16:17:33",0,0,0
9549,"2023-07-13 16:17:35",0,0,0
11181,"2023-07-13 17:34:01",0,0,0
11672,"2023-07-13 18:29:06",0,0,0
10002,"2023-07-13 19:59:28",0,1,0
112091,"2023-07-13 20:12:50",0,0,0
16695,"2023-07-13 20:59:41",0,0,0
10571,"2023-07-13 21:35:45",0,0,0
9124,"2023-07-13 21:45:33",0,0,0
71805,"2023-07-13 21:54:03",0,1,0
71822,"2023-07-13 22:10:03",0,0,0
12804,"2023-07-14 01:01:21",0,0,0
12804,"2023-07-14 01:50:15",0,1,0
12804,"2023-07-14 06:45:15",0,0,0
11181,"2023-07-14 06:48:23",0,0,0
8944,"2023-07-14 07:10:35",0,0,0
8944,"2023-07-14 07:10:37",0,0,0
110166,"2023-07-14 07:16:04",0,0,0
11098,"2023-07-14 07:20:12",0,0,0
11098,"2023-07-14 07:20:14",0,0,0
11098,"2023-07-14 07:20:16",0,0,0
8936,"2023-07-14 07:20:28",0,0,0
8936,"2023-07-14 07:20:31",0,0,0
12362,"2023-07-14 07:22:09",0,0,0
11745,"2023-07-14 07:25:10",0,0,0
11745,"2023-07-14 07:25:13",0,0,0
8777,"2023-07-14 07:25:34",0,0,0
112091,"2023-07-14 07:45:26",0,0,0
12536,"2023-07-14 07:52:36",0,0,0
9370,"2023-07-14 08:03:02",0,0,0
10566,"2023-07-14 08:08:19",0,0,0
9132,"2023-07-14 08:24:14",0,0,0
11613,"2023-07-14 08:32:55",0,0,0
9549,"2023-07-14 08:34:34",0,0,0
9549,"2023-07-14 08:34:36",0,0,0
12426,"2023-07-14 08:47:56",0,0,0
12672,"2023-07-14 08:54:15",0,0,0
19295,"2023-07-14 08:54:30",0,0,0
9131,"2023-07-14 11:06:39",0,0,0
10571,"2023-07-14 13:20:51",0,0,0
71805,"2023-07-14 13:43:20",0,0,0
71822,"2023-07-14 13:48:31",0,0,0
12604,"2023-07-14 13:51:31",0,0,0
19295,"2023-07-14 14:03:51",0,1,0
12804,"2023-07-14 14:05:07",0,1,0
12804,"2023-07-14 14:05:09",0,1,0
12379,"2023-07-14 14:28:54",0,0,0
12672,"2023-07-14 14:36:11",0,0,0
686,"2023-07-14 15:07:08",0,0,0
686,"2023-07-14 15:07:10",0,0,0
12536,"2023-07-14 15:42:59",0,0,0
11615,"2023-07-14 15:55:34",0,0,0
12362,"2023-07-14 16:30:14",0,0,0
12385,"2023-07-14 16:30:23",0,0,0
11745,"2023-07-14 16:30:37",0,1,0
11745,"2023-07-14 16:30:40",0,1,0
8944,"2023-07-14 16:31:33",0,1,0
8944,"2023-07-14 16:31:35",0,1,0
9549,"2023-07-14 16:39:07",0,0,0
9549,"2023-07-14 16:39:09",0,0,0
8936,"2023-07-14 16:40:18",0,1,0
8936,"2023-07-14 16:40:20",0,1,0
9128,"2023-07-14 16:41:11",0,0,0
11098,"2023-07-14 16:42:09",0,1,0
11098,"2023-07-14 16:42:12",0,1,0
12537,"2023-07-14 16:45:00",0,0,0
12537,"2023-07-14 16:45:02",0,0,0
12537,"2023-07-14 16:45:08",0,0,0
11634,"2023-07-14 16:53:57",0,0,0
9147,"2023-07-14 17:03:40",0,0,0
11672,"2023-07-14 17:13:07",0,0,0
11672,"2023-07-14 17:13:10",0,0,0
11181,"2023-07-14 17:26:47",0,0,0
10002,"2023-07-14 18:04:32",0,1,0
12379,"2023-07-14 19:26:24",0,2,0
10571,"2023-07-14 21:10:06",0,0,0
71805,"2023-07-14 21:30:54",0,1,0
71822,"2023-07-14 21:53:28",0,0,0
11630,"2023-07-15 06:37:22",0,0,0
11630,"2023-07-15 06:37:24",0,0,0
12804,"2023-07-15 06:44:01",0,0,0
12936,"2023-07-15 06:55:54",0,0,0
12536,"2023-07-15 09:11:24",0,0,0
9136,"2023-07-15 10:23:06",0,0,0
12804,"2023-07-15 12:33:06",0,1,0
12536,"2023-07-15 12:53:49",0,0,0
10571,"2023-07-15 13:03:46",0,0,0
100347,"2023-07-15 13:38:34",0,0,0
71822,"2023-07-15 13:46:28",0,0,0
12379,"2023-07-15 15:13:28",0,2,0
12379,"2023-07-15 15:13:43",0,0,0
10564,"2023-07-15 15:14:10",0,0,0
12804,"2023-07-15 16:28:14",0,0,0
12804,"2023-07-15 18:33:56",0,1,0
12379,"2023-07-15 19:25:26",0,2,0
112090,"2023-07-15 19:49:56",0,0,0
12399,"2023-07-15 20:06:09",0,0,0
112073,"2023-07-15 20:40:07",0,0,0
112073,"2023-07-15 20:40:09",0,0,0
10571,"2023-07-15 21:32:13",0,0,0
100347,"2023-07-15 22:07:18",0,2,0
71822,"2023-07-15 22:26:18",0,0,0
112091,"2023-07-16 06:37:54",0,0,0
2731,"2023-07-16 06:45:45",0,0,0
71805,"2023-07-16 06:49:53",0,0,0
112090,"2023-07-16 07:54:24",0,0,0
112073,"2023-07-16 08:08:56",0,2,0
112073,"2023-07-16 08:08:59",0,2,0
12426,"2023-07-16 10:44:31",0,0,0
12936,"2023-07-16 13:54:02",0,0,0
2731,"2023-07-16 14:39:07",0,0,0
112091,"2023-07-16 14:50:18",0,0,0
71805,"2023-07-16 15:10:43",0,1,0
12399,"2023-07-16 20:13:33",0,0,0
71822,"2023-07-16 20:25:28",0,0,0
71822,"2023-07-16 20:25:30",0,0,0
100347,"2023-07-16 20:34:39",0,0,0
12936,"2023-07-16 21:40:03",0,0,0
11630,"2023-07-17 06:22:23",0,0,0
11630,"2023-07-17 06:22:25",0,0,0
686,"2023-07-17 06:24:34",0,0,0
686,"2023-07-17 06:24:36",0,0,0
12804,"2023-07-17 06:37:01",0,0,0
112073,"2023-07-17 06:42:33",0,0,0
11181,"2023-07-17 06:46:20",0,0,0
2731,"2023-07-17 06:48:44",0,0,0
11683,"2023-07-17 06:55:17",0,0,0
11918,"2023-07-17 06:57:25",0,0,0
11918,"2023-07-17 06:57:28",0,0,0
11918,"2023-07-17 06:57:32",0,0,0
8944,"2023-07-17 07:02:47",0,0,0
8944,"2023-07-17 07:02:50",0,0,0
12536,"2023-07-17 07:14:23",0,0,0
8936,"2023-07-17 07:17:00",0,0,0
8936,"2023-07-17 07:17:02",0,0,0
12362,"2023-07-17 07:17:35",0,0,0
11098,"2023-07-17 07:21:33",0,0,0
11098,"2023-07-17 07:21:42",0,0,0
11098,"2023-07-17 07:21:44",0,0,0
110166,"2023-07-17 07:23:13",0,0,0
11745,"2023-07-17 07:24:06",0,0,0
11745,"2023-07-17 07:24:08",0,0,0
9549,"2023-07-17 07:27:13",0,0,0
9549,"2023-07-17 07:27:15",0,0,0
10563,"2023-07-17 07:51:05",0,0,0
10563,"2023-07-17 07:51:12",0,0,0
9370,"2023-07-17 07:59:28",0,0,0
10566,"2023-07-17 07:59:34",0,0,0
9136,"2023-07-17 08:01:37",0,0,0
12672,"2023-07-17 08:05:03",0,0,0
12379,"2023-07-17 08:16:11",0,0,0
6628,"2023-07-17 08:28:49",0,0,0
19295,"2023-07-17 08:50:36",0,0,0
71822,"2023-07-17 08:51:03",0,0,0
12536,"2023-07-17 09:08:41",0,0,0
100347,"2023-07-17 09:53:50",0,2,0
71105,"2023-07-17 12:37:14",0,0,0
10571,"2023-07-17 13:13:32",0,0,0
9124,"2023-07-17 13:23:48",0,0,0
112091,"2023-07-17 13:25:45",0,0,0
71805,"2023-07-17 13:45:24",0,0,0
12379,"2023-07-17 14:09:49",0,2,0
19295,"2023-07-17 14:11:51",0,1,0
6628,"2023-07-17 14:33:40",0,0,0
12804,"2023-07-17 14:35:39",0,1,0
2731,"2023-07-17 14:46:56",0,0,0
12672,"2023-07-17 15:29:45",0,0,0
112073,"2023-07-17 15:32:07",0,2,0
112073,"2023-07-17 15:32:09",0,2,0
112073,"2023-07-17 15:40:43",0,2,0
11745,"2023-07-17 16:01:03",0,1,0
11745,"2023-07-17 16:01:05",0,1,0
8944,"2023-07-17 16:01:12",0,1,0
8944,"2023-07-17 16:01:14",0,1,0
12362,"2023-07-17 16:01:21",0,1,0
110166,"2023-07-17 16:01:39",0,0,0
8936,"2023-07-17 16:07:05",0,1,0
8936,"2023-07-17 16:07:07",0,1,0
11098,"2023-07-17 16:07:11",0,1,0
11098,"2023-07-17 16:07:13",0,1,0
9549,"2023-07-17 16:25:00",0,0,0
9549,"2023-07-17 16:25:02",0,0,0
11181,"2023-07-17 16:25:07",0,0,0
11672,"2023-07-17 18:08:11",0,0,0
10002,"2023-07-17 18:09:32",0,1,0
12804,"2023-07-17 18:57:27",0,0,0
12804,"2023-07-17 19:20:54",0,1,0
112090,"2023-07-17 19:45:08",0,0,0
12936,"2023-07-17 20:23:24",0,0,0
71822,"2023-07-17 20:32:57",0,0,0
10571,"2023-07-17 21:45:04",0,0,0
112091,"2023-07-17 21:46:09",0,0,0
71805,"2023-07-17 22:01:11",0,1,0
686,"2023-07-18 06:23:10",0,0,0
686,"2023-07-18 06:23:12",0,0,0
12804,"2023-07-18 06:37:56",0,0,0
71105,"2023-07-18 06:45:32",0,0,0
11181,"2023-07-18 06:46:20",0,0,0
11066,"2023-07-18 06:49:08",0,0,0
9136,"2023-07-18 06:53:15",0,0,0
110166,"2023-07-18 07:06:32",0,0,0
8936,"2023-07-18 07:11:41",0,0,0
8936,"2023-07-18 07:11:43",0,0,0
8944,"2023-07-18 07:12:03",0,0,0
8944,"2023-07-18 07:12:05",0,0,0
11098,"2023-07-18 07:19:58",0,0,0
11098,"2023-07-18 07:20:00",0,0,0
11098,"2023-07-18 07:20:07",0,0,0
11745,"2023-07-18 07:21:00",0,0,0
11745,"2023-07-18 07:21:05",0,0,0
12362,"2023-07-18 07:25:10",0,0,0
12843,"2023-07-18 07:25:21",0,0,0
12969,"2023-07-18 07:28:20",0,0,0
9549,"2023-07-18 07:28:26",0,0,0
9549,"2023-07-18 07:28:29",0,0,0
116198,"2023-07-18 07:46:36",0,0,0
116198,"2023-07-18 07:46:45",0,0,0
112090,"2023-07-18 08:09:44",0,0,0
9124,"2023-07-18 08:24:35",0,0,0
12379,"2023-07-18 08:26:25",0,0,0
12936,"2023-07-18 08:30:44",0,0,0
19295,"2023-07-18 08:46:09",0,0,0
18761,"2023-07-18 08:48:21",0,0,0
12672,"2023-07-18 09:01:50",0,0,0
71822,"2023-07-18 09:08:09",0,0,0
10563,"2023-07-18 09:16:32",0,0,0
10563,"2023-07-18 09:16:37",0,0,0
10563,"2023-07-18 09:16:39",0,0,0
6628,"2023-07-18 10:51:13",0,0,0
11672,"2023-07-18 12:39:35",0,0,0
9132,"2023-07-18 12:40:54",0,0,0
9132,"2023-07-18 12:40:56",0,0,0
10571,"2023-07-18 13:17:56",0,0,0
112091,"2023-07-18 13:28:01",0,0,0
71805,"2023-07-18 13:40:37",0,0,0
112073,"2023-07-18 13:44:28",0,0,0
12604,"2023-07-18 13:49:07",0,0,0
18761,"2023-07-18 14:16:05",0,1,0
12804,"2023-07-18 14:39:57",0,1,0
12672,"2023-07-18 14:41:02",0,0,0
19295,"2023-07-18 14:51:01",0,1,0
6628,"2023-07-18 14:51:35",0,0,0
71105,"2023-07-18 15:08:24",0,2,0
12379,"2023-07-18 15:16:58",0,2,0
12299,"2023-07-18 15:17:47",0,0,0
11615,"2023-07-18 15:55:37",0,0,0
12362,"2023-07-18 16:00:04",0,0,0
11745,"2023-07-18 16:00:51",0,1,0
11745,"2023-07-18 16:00:54",0,1,0
110166,"2023-07-18 16:02:38",0,0,0
9549,"2023-07-18 16:03:16",0,0,0
9549,"2023-07-18 16:03:19",0,0,0
8944,"2023-07-18 16:03:56",0,1,0
11098,"2023-07-18 16:10:00",0,1,0
11098,"2023-07-18 16:10:03",0,1,0
11098,"2023-07-18 16:10:05",0,1,0
11181,"2023-07-18 16:20:05",0,0,0
10002,"2023-07-18 17:04:36",0,1,0
12969,"2023-07-18 17:12:17",0,0,0
11672,"2023-07-18 17:29:54",0,0,0
12936,"2023-07-18 20:36:51",0,0,0
10571,"2023-07-18 21:46:09",0,0,0
112091,"2023-07-18 21:49:40",0,0,0
71805,"2023-07-18 21:54:08",0,1,0
112073,"2023-07-18 22:03:09",0,2,0
71105,"2023-07-19 06:39:00",0,0,0
100347,"2023-07-19 06:49:13",0,0,0
16694,"2023-07-19 06:51:29",0,0,0
12936,"2023-07-19 08:16:29",0,0,0
12804,"2023-07-19 08:54:34",0,0,0
12804,"2023-07-19 11:18:59",0,1,0
112090,"2023-07-19 12:39:43",0,0,0
12299,"2023-07-19 12:58:51",0,0,0
10571,"2023-07-19 13:21:29",0,0,0
112073,"2023-07-19 13:26:28",0,0,0
112073,"2023-07-19 13:26:30",0,0,0
2731,"2023-07-19 13:48:17",0,0,0
38096,"2023-07-19 14:18:50",0,0,0
12379,"2023-07-19 14:40:43",0,0,0
100347,"2023-07-19 15:16:47",0,2,0
12804,"2023-07-19 15:24:01",0,0,0
12299,"2023-07-19 16:16:34",0,0,0
12804,"2023-07-19 16:35:43",0,1,0
12804,"2023-07-19 18:17:53",0,0,0
12804,"2023-07-19 19:33:29",0,1,0
12379,"2023-07-19 19:42:34",0,2,0
10571,"2023-07-19 21:35:35",0,0,0
2731,"2023-07-19 21:38:39",0,0,0
112090,"2023-07-19 22:12:01",0,0,0
112073,"2023-07-19 22:12:12",0,2,0
12536,"2023-07-19 23:04:26",0,0,0
38096,"2023-07-19 23:06:21",0,0,0
12536,"2023-07-20 01:09:46",0,0,0
12804,"2023-07-20 06:11:32",0,0,0
686,"2023-07-20 06:25:23",0,0,0
686,"2023-07-20 06:25:26",0,0,0
112091,"2023-07-20 06:34:52",0,0,0
11066,"2023-07-20 06:43:38",0,0,0
11181,"2023-07-20 06:50:03",0,0,0
10571,"2023-07-20 06:57:44",0,0,0
12362,"2023-07-20 07:12:28",0,0,0
8944,"2023-07-20 07:13:06",0,0,0
8944,"2023-07-20 07:13:08",0,0,0
8936,"2023-07-20 07:13:32",0,0,0
8936,"2023-07-20 07:13:34",0,0,0
71021,"2023-07-20 07:18:07",0,0,0
71021,"2023-07-20 07:18:10",0,0,0
11098,"2023-07-20 07:20:40",0,0,0
11098,"2023-07-20 07:20:42",0,0,0
11098,"2023-07-20 07:20:45",0,0,0
110166,"2023-07-20 07:22:38",0,0,0
11745,"2023-07-20 07:25:05",0,0,0
11745,"2023-07-20 07:25:07",0,0,0
9549,"2023-07-20 07:35:57",0,0,0
9549,"2023-07-20 07:35:59",0,0,0
9136,"2023-07-20 07:39:04",0,0,0
9370,"2023-07-20 07:58:25",0,0,0
12536,"2023-07-20 08:02:25",0,0,0
18761,"2023-07-20 08:53:48",0,0,0
10563,"2023-07-20 09:19:16",0,0,0
10563,"2023-07-20 09:19:22",0,0,0
10563,"2023-07-20 09:19:25",0,0,0
12672,"2023-07-20 09:59:53",0,0,0
6628,"2023-07-20 10:38:19",0,0,0
71105,"2023-07-20 12:47:56",0,0,0
18761,"2023-07-20 13:15:59",0,0,0
18761,"2023-07-20 13:16:07",0,1,0
2731,"2023-07-20 13:50:01",0,0,0
10571,"2023-07-20 14:05:17",0,0,0
9136,"2023-07-20 14:13:16",0,1,0
12672,"2023-07-20 14:28:24",0,0,0
12804,"2023-07-20 14:35:37",0,1,0
6628,"2023-07-20 14:49:29",0,0,0
686,"2023-07-20 15:20:38",0,0,0
686,"2023-07-20 15:20:41",0,0,0
12362,"2023-07-20 16:00:06",0,0,0
11745,"2023-07-20 16:00:48",0,1,0
11745,"2023-07-20 16:00:50",0,1,0
12536,"2023-07-20 16:01:11",0,0,0
8944,"2023-07-20 16:02:58",0,1,0
110166,"2023-07-20 16:03:04",0,1,0
9139,"2023-07-20 16:06:38",0,1,0
9128,"2023-07-20 16:06:42",0,1,0
9128,"2023-07-20 16:06:44",0,1,0
8936,"2023-07-20 16:07:17",0,1,0
8936,"2023-07-20 16:07:20",0,1,0
11098,"2023-07-20 16:07:24",0,1,0
11098,"2023-07-20 16:07:26",0,1,0
9549,"2023-07-20 16:25:30",0,0,0
9549,"2023-07-20 16:25:39",0,0,0
9549,"2023-07-20 16:25:42",0,0,0
11672,"2023-07-20 17:05:14",0,0,0
11181,"2023-07-20 17:26:16",0,0,0
11672,"2023-07-20 17:59:47",0,0,0
10002,"2023-07-20 18:10:06",0,1,0
112090,"2023-07-20 19:38:05",0,0,0
71805,"2023-07-20 19:57:15",0,0,0
